Latitude,Longitude,Sample Date,pet,ppt,q,soil,tmax,tmin,aet,month,pet_lag1,ppt_lag1,q_lag1,tmax_lag1,tmin_lag1,aet_lag1,pet_lag2,ppt_lag2,q_lag2,tmax_lag2,tmin_lag2,aet_lag2,pet_lag3,ppt_lag3,q_lag3,tmax_lag3,tmin_lag3,aet_lag3,ppt_roll3_sum,q_roll3_sum,ppt_roll6_sum,q_roll6_sum,ppt_roll12_sum,q_roll12_sum,tmin_roll3_mean,tmax_roll3_mean,soil_roll3_mean,tmin_roll6_mean,tmax_roll6_mean,soil_roll6_mean,tmin_roll12_mean,tmax_roll12_mean,soil_roll12_mean
-25.513889,31.224444,04-04-2011,149.40001,105.80000000000001,5.300000000000001,13.2,28.0,17.51,102.200005,4,135.40001,45.300000000000004,2.3000000000000003,29.96,19.41,45.4,135.2,44.5,2.2,29.67,18.09,45.5,124.700005,144.4,7.2,27.81,18.8,124.700005,274.1,13.700000000000001,678.4,33.9,721.0,36.1,17.753332,28.703333,42.2,17.876667,28.746666,27.533335,17.013748,28.9175,23.150002
-25.398889,31.610556,04-04-2011,146.8,69.8,3.5,11.3,29.41,18.67,67.4,4,132.0,34.2,1.7000000000000002,31.56,20.46,32.8,133.5,36.0,1.8,31.119999,19.24,34.5,121.9,117.7,5.9,29.48,20.24,112.1,214.7,10.7,535.6,26.7,570.6,28.500000000000004,18.946665,30.446665,19.633333,19.113333,30.464998,13.150001,18.14125,30.54375,11.775001
-24.183889,30.823889,05-04-2011,152.3,94.10000000000001,4.7,7.0,30.939999,19.23,90.0,4,139.40001,29.900000000000002,1.5,31.97,20.81,28.4,144.5,33.6,1.7000000000000002,31.97,19.439999,32.0,133.2,100.7,5.0,31.08,20.98,95.700005,192.0,9.600000000000001,506.6,25.299999999999997,523.2,26.1,19.06,30.963333,8.933333,19.426664,31.391665,5.816667,18.537498,31.535,5.1000004
-23.281,30.54305556,05-04-2011,154.40001,99.5,5.0,6.2000003,30.859999,19.76,95.0,4,138.3,39.900000000000006,2.0,30.9,20.789999,38.2,143.1,48.900000000000006,2.4000000000000004,30.91,19.5,46.9,127.9,130.3,6.5,30.539999,20.92,124.1,202.8,10.100000000000001,537.6,26.900000000000002,554.6,27.700000000000003,19.156668,29.796667,8.466667,19.583334,30.671667,7.3666673,18.67125,30.797499,7.4125004
-25.362222,31.956667,05-04-2011,146.6,61.5,3.1,11.6,30.09,18.279999,59.600002,4,130.40001,35.9,1.8,31.98,20.58,34.4,132.8,36.4,1.8,31.779999,19.41,34.9,117.6,126.10000000000001,6.300000000000001,29.96,19.71,117.6,211.10000000000002,10.5,520.5,25.900000000000006,555.2,27.600000000000005,19.113333,30.966665,19.300001,19.038334,31.046667,12.600001,18.157501,31.30875,10.862499
-29.380556,30.2775,05-04-2011,134.90001,117.4,5.9,9.0,25.3,13.86,112.8,4,113.6,101.4,5.1000000000000005,26.88,14.78,105.700005,115.6,93.10000000000001,4.7,26.58,14.849999,105.6,116.200005,333.8,217.60000000000002,24.519999,14.86,116.200005,270.6,13.600000000000001,964.5000000000001,270.30000000000007,1026.2,273.3,13.313333,25.5,52.86667,13.483333,25.356667,56.61667,12.466249,25.29375,44.4125
-27.398611,26.614722,05-04-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9,4,135.1,86.30000000000001,4.3,29.769999,15.71,82.4,136.2,87.9,4.4,29.51,16.449999,84.1,160.7,173.20000000000002,8.700000000000001,28.359999,17.039999,160.7,271.40000000000003,13.6,641.8000000000002,32.2,664.5,33.400000000000006,14.009999,28.026667,3.2666667,14.861667,28.913332,2.5166667,13.61875,29.05125,2.0125
-25.45963889,28.26430556,05-04-2011,164.5,104.7,5.2,5.1,29.849998,16.63,100.0,4,140.6,39.300000000000004,2.0,30.58,16.98,37.4,138.6,37.7,1.9000000000000001,30.4,16.52,35.8,149.5,122.4,6.1000000000000005,28.779999,17.5,116.4,218.9,11.0,526.5,26.400000000000002,543.2,27.200000000000003,15.18,29.126665,11.7,15.845,29.585,6.5499997,14.95375,30.12125,5.2875
-25.81048333,27.90955222,06-04-2011,164.1,100.5,5.0,5.1,28.97,16.56,96.1,4,134.6,52.5,2.6,29.5,16.279999,49.9,135.2,45.400000000000006,2.3000000000000003,29.369999,16.39,43.100002,147.5,149.4,7.5,27.599998,17.34,142.0,276.9,38.1,615.8,55.10000000000001,631.8,55.900000000000006,14.693333,27.793333,17.166668,15.531667,28.304998,9.233334,14.615,28.7425,7.2750006
-23.658056,31.05,06-04-2011,156.40001,65.4,3.3000000000000003,1.2,31.859999,20.039999,62.2,4,137.1,27.400000000000002,1.4000000000000001,32.309998,21.26,26.0,146.1,28.0,1.4000000000000001,32.219997,19.89,26.6,130.90001,85.2,4.3,31.529999,21.22,81.0,149.0,7.5,411.8,20.7,427.20000000000005,21.5,19.496668,31.126665,1.3666667,19.945,31.843332,1.3833333,19.0,31.913748,1.4125
-24.058889,31.237222,06-04-2011,154.6,63.300000000000004,3.2,1.4,31.59,19.869999,60.100002,4,138.3,29.8,1.5,32.309998,21.23,28.300001,143.90001,28.700000000000003,1.4000000000000001,32.13,19.689999,27.300001,130.7,97.7,4.9,31.23,21.029999,92.8,158.0,7.9,453.2,22.6,471.70000000000005,23.5,19.429998,31.150002,1.5666666,19.839998,31.676666,1.5833334,18.927498,31.7225,1.6125001
-24.034167,31.123611,06-04-2011,153.8,73.7,3.7,1.2,31.039999,19.42,70.0,4,136.8,31.700000000000003,1.6,31.83,21.14,30.2,141.7,30.200000000000003,1.5,31.73,19.6,28.7,128.40001,106.60000000000001,5.300000000000001,30.84,20.84,101.200005,162.4,8.1,477.1,23.800000000000004,496.3,24.700000000000003,19.289999,30.716665,1.4,19.576666,31.211664,1.4333334,18.74125,31.31,1.45
-24.99328,30.81444,06-04-2011,131.40001,145.6,7.300000000000001,32.2,23.949999,13.13,131.40001,4,117.8,51.1,2.6,24.81,14.15,78.8,117.5,58.7,2.9000000000000004,24.08,13.09,89.3,110.8,167.70000000000002,8.4,23.39,14.13,110.8,358.8,71.4,840.5000000000001,95.5,884.8,97.7,12.6033325,23.666666,104.13333,12.941667,24.126665,89.6,12.0425,24.564999,74.1625
-25.14944444,31.94055556,06-04-2011,146.8,62.1,3.1,9.6,30.01,18.49,59.8,4,129.7,35.800000000000004,1.8,31.51,20.21,34.100002,132.1,36.7,1.8,31.109999,18.91,35.0,120.1,121.7,6.1000000000000005,30.21,20.13,115.8,194.60000000000002,9.700000000000001,503.6,25.200000000000003,536.2,26.8,18.796667,30.426666,11.566667,18.924997,30.701668,8.2,17.94625,30.807499,7.4750004
-27.937778,31.209444,06-04-2011,154.3,82.30000000000001,4.1000000000000005,2.9,28.3,17.25,78.3,4,124.200005,76.4,3.8000000000000003,28.97,17.789999,72.9,127.9,46.400000000000006,2.3000000000000003,29.019999,17.47,44.4,127.700005,122.80000000000001,6.1000000000000005,27.4,17.99,117.1,173.9,8.700000000000001,491.70000000000005,24.600000000000005,550.3000000000001,27.5,16.386665,27.69,4.433334,16.705,27.896666,4.8833337,15.852499,27.96125,5.2875004
-28.404444,30.013056,06-04-2011,160.6,99.7,5.0,3.4,29.06,15.54,95.0,4,124.0,75.4,3.8000000000000003,28.8,15.639999,76.9,127.700005,77.30000000000001,3.9000000000000004,28.849998,15.58,102.8,135.40001,337.3,159.20000000000002,27.56,16.39,135.40001,218.60000000000002,11.000000000000002,819.2,183.40000000000003,860.2,185.50000000000003,13.913333,27.449999,12.700001,14.473332,27.998331,15.349999,13.48625,28.067501,12.6625
-26.880278,26.965,06-04-2011,175.5,93.9,4.7,3.3,29.15,15.61,89.6,4,132.3,76.10000000000001,3.8000000000000003,28.779999,15.15,73.5,133.0,76.0,3.8000000000000003,28.689999,15.719999,74.200005,149.90001,165.5,8.3,27.33,16.4,149.90001,267.40000000000003,13.400000000000002,626.7,31.400000000000002,643.7,32.2,13.506665,27.133331,11.2,14.450001,28.003332,7.6,13.381249,28.26875,6.1375
-31.000833,26.353056,06-04-2011,181.2,53.800000000000004,2.7,2.0,27.609999,11.16,51.4,4,131.1,87.5,4.4,27.699999,12.139999,83.200005,139.5,91.10000000000001,4.6000000000000005,28.58,13.45,86.6,158.3,112.80000000000001,5.6000000000000005,28.01,13.44,107.200005,236.60000000000002,11.9,490.70000000000005,24.6,529.6,26.6,10.603333,26.07,0.3,11.209999,27.048334,0.29999998,9.90875,26.45,0.3125
-24.679167,30.8025,07-04-2011,143.3,149.0,7.4,16.7,25.99,15.07,141.7,4,123.3,55.300000000000004,2.8000000000000003,25.869999,15.53,83.9,127.200005,63.400000000000006,3.2,25.92,15.08,100.0,119.9,172.8,8.6,25.289999,16.199999,119.9,363.0,79.8,858.8,104.6,897.6000000000001,106.49999999999999,14.083333,24.873335,80.53333,14.75,25.801666,73.01667,13.88625,26.274998,59.137505
-24.99328,30.81444,07-04-2011,131.40001,145.6,7.300000000000001,32.2,23.949999,13.13,131.40001,4,117.8,51.1,2.6,24.81,14.15,78.8,117.5,58.7,2.9000000000000004,24.08,13.09,89.3,110.8,167.70000000000002,8.4,23.39,14.13,110.8,358.8,71.4,840.5000000000001,95.5,884.8,97.7,12.6033325,23.666666,104.13333,12.941667,24.126665,89.6,12.0425,24.564999,74.1625
-27.02314,28.59389,07-04-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3,4,125.0,63.0,3.1,27.68,13.49,65.0,125.3,59.0,2.9000000000000004,27.55,13.7699995,75.4,136.90001,179.20000000000002,9.0,25.96,14.61,136.90001,229.0,11.4,627.0,31.300000000000004,660.6,33.0,11.676666,26.023333,17.166666,12.533333,26.53333,15.933333,11.452499,26.82,13.025
-28.760833,17.730278,10-04-2011,257.5,1.3,0.1,0.0,34.98,19.64,1.2,4,190.7,21.400000000000002,1.1,36.21,22.35,20.4,174.2,32.7,1.6,36.1,22.689999,31.1,236.3,8.3,0.4,35.76,21.029999,7.9,60.00000000000001,3.0,72.10000000000001,3.5,74.50000000000001,3.6000000000000005,20.683334,34.559998,0.0,20.144999,34.619995,0.0,18.60625,33.3675,0.0
-26.73806,27.59194,10-04-2011,168.1,96.30000000000001,4.800000000000001,4.1,28.13,15.17,92.0,4,128.8,63.7,3.2,27.9,14.19,63.0,129.40001,60.400000000000006,3.0,27.769999,14.809999,62.7,144.5,166.60000000000002,8.3,26.349998,15.719999,144.5,247.20000000000002,12.4,620.0,31.0,637.9000000000001,31.900000000000006,12.636666,26.146666,17.633333,13.639999,26.891665,12.266667,12.67,27.216248,9.8625
-25.49037,30.6986,11-04-2011,144.7,122.5,6.1000000000000005,17.2,26.84,15.66,118.4,4,129.0,45.5,2.3000000000000003,28.16,16.869999,45.4,131.7,42.800000000000004,2.1,28.08,16.1,43.5,125.6,143.4,7.2,26.73,17.14,125.6,270.70000000000005,13.5,674.1,33.7,714.3,35.7,15.333333,27.066666,44.400005,15.789998,27.365,30.150002,14.869999,27.637499,26.225
-29.987778,29.851667,11-04-2011,136.0,127.0,6.4,10.8,25.42,13.759999,122.4,4,114.9,117.80000000000001,5.9,27.18,14.549999,113.5,116.0,85.10000000000001,4.3,26.8,14.99,103.1,118.9,304.2,185.3,24.81,15.0199995,118.9,263.90000000000003,13.2,982.5,283.0,1089.3,288.40000000000003,13.139999,25.65,56.63333,13.465,25.478333,62.583332,12.387499,25.4125,49.075
-29.744167,29.905833,11-04-2011,141.6,126.30000000000001,6.300000000000001,8.7,26.31,14.46,121.1,4,117.4,112.10000000000001,5.6000000000000005,27.71,14.94,112.200005,119.8,91.5,4.6000000000000005,27.48,15.48,107.700005,123.9,317.90000000000003,194.0,25.699999,15.67,123.9,263.5,13.200000000000001,994.9000000000001,284.50000000000006,1088.4,289.09999999999997,13.489999,26.206665,50.13333,13.950001,26.204996,56.36667,12.8949995,26.14375,44.275
-26.861111,28.884722,11-04-2011,161.0,89.0,4.5,5.2000003,27.43,14.009999,85.200005,4,124.1,51.1,2.6,27.16,13.219999,53.8,124.9,55.1,2.8000000000000003,26.96,13.259999,70.0,134.3,175.0,8.8,25.41,14.099999,134.3,219.9,11.100000000000001,603.0000000000001,30.300000000000004,630.2,31.700000000000003,11.453334,25.563334,20.033335,12.286666,26.078333,17.25,11.155,26.313751,14.087501
-26.970278,27.211111,11-04-2011,173.90001,96.2,4.800000000000001,3.5,28.859999,15.42,91.8,4,131.5,72.0,3.6,28.599998,14.91,70.5,131.90001,70.9,3.5,28.439999,15.48,71.5,149.3,169.5,8.5,27.0,16.19,149.3,259.4,12.9,631.5,31.500000000000004,650.1,32.4,13.263333,26.916666,13.466667,14.195,27.716665,9.483334,13.126249,27.99375,7.55
-26.45,28.085833,11-04-2011,162.5,90.0,4.5,4.5,27.789999,14.849999,86.0,4,127.5,62.7,3.1,27.519999,14.09,60.8,127.200005,54.300000000000004,2.7,27.539999,14.429999,53.5,141.5,156.10000000000002,7.800000000000001,26.07,15.25,141.5,232.5,11.600000000000001,594.3000000000001,29.700000000000003,613.5,30.6,12.413334,25.88,12.833333,13.301666,26.54,9.133334,12.41375,26.8975,7.7875004
-31.396,29.2651,11-04-2011,134.5,98.7,4.9,23.9,25.96,17.63,119.5,4,120.700005,112.7,5.6000000000000005,28.26,19.02,111.3,120.700005,44.900000000000006,2.2,28.119999,19.66,74.1,122.8,187.3,64.5,26.18,19.14,122.8,227.60000000000002,11.3,751.1,152.4,939.3000000000001,162.20000000000002,17.923334,26.99,14.333333,17.933334,26.56833,31.96667,16.98125,26.103748,30.362501
-31.554722,29.245556,11-04-2011,123.700005,106.2,5.300000000000001,36.100002,24.68,16.57,115.3,4,115.5,106.10000000000001,5.300000000000001,27.39,18.22,105.3,114.200005,44.6,2.2,26.92,18.529999,74.4,114.700005,188.20000000000002,73.5,24.93,18.02,114.700005,225.20000000000002,11.200000000000001,740.9000000000001,170.1,941.2,198.4,17.136667,26.089998,14.433334,17.063334,25.544998,32.46667,16.17875,25.14875,31.2125
-27.356667,27.286389,11-04-2011,182.40001,94.80000000000001,4.7,3.0,29.23,15.32,90.4,4,129.2,78.0,3.9000000000000004,28.67,14.69,77.3,132.1,71.9,3.6,28.5,15.41,78.700005,151.90001,180.4,9.0,27.21,16.15,151.90001,256.1,12.8,641.9000000000001,32.0,663.7,33.1,13.079999,26.923332,11.033334,14.046666,27.816668,9.700001,12.91125,28.0075,7.8250003
-25.447222,30.711667,11-04-2011,146.6,120.30000000000001,6.0,15.8,27.359999,16.32,116.0,4,130.7,44.900000000000006,2.2,28.609999,17.43,43.8,133.7,42.400000000000006,2.1,28.59,16.71,41.600002,128.2,139.20000000000002,7.0,27.31,17.81,128.2,262.3,13.000000000000002,656.5,32.800000000000004,695.9,34.7,15.956666,27.549997,35.899998,16.413332,27.854998,24.199999,15.466249,28.0825,21.4375
-27.01011111,26.69808333,12-04-2011,183.5,90.9,4.5,2.2,29.289999,15.61,86.6,4,133.8,85.0,4.3,29.039999,15.44,81.4,134.7,84.7,4.2,28.93,16.039999,81.3,155.7,168.5,8.4,27.849998,16.75,155.7,275.7,13.8,631.7,31.500000000000004,649.2,32.400000000000006,13.763333,27.383333,4.7000003,14.704999,28.306665,3.5666668,13.58875,28.505,2.9500003
-25.127778,27.628889,12-04-2011,169.3,112.2,5.6000000000000005,6.1,31.17,17.97,107.1,4,151.90001,33.7,1.7000000000000002,31.789999,18.22,32.0,146.0,47.7,2.4000000000000004,31.55,18.05,45.4,158.2,107.4,5.4,30.33,18.77,102.1,216.5,10.900000000000002,502.0,25.200000000000003,513.3000000000001,25.8,16.296665,30.169998,8.733334,17.151667,30.909998,4.9333334,16.2425,31.297499,4.0
-25.20639,27.558,12-04-2011,170.0,112.9,5.6000000000000005,6.5,31.109999,17.91,108.0,4,147.7,35.1,1.8,31.57,17.97,33.3,145.0,49.800000000000004,2.5,31.279999,17.81,47.3,156.5,110.10000000000001,5.5,30.029999,18.6,104.6,228.3,11.5,517.5000000000001,26.0,528.9,26.6,16.1,29.949999,11.933334,16.97,30.71,6.5333333,16.052498,31.08125,5.2000003
-24.69514,27.40906,12-04-2011,172.90001,121.0,6.0,7.0,31.609999,18.789999,115.6,4,158.0,34.2,1.7000000000000002,32.05,19.15,32.5,150.40001,56.0,2.8000000000000003,31.929998,18.949999,53.2,157.8,108.2,5.4,30.519999,19.84,102.9,231.3,11.600000000000001,520.8,26.1,532.2,26.700000000000003,17.196665,30.573332,8.733334,18.171667,31.335,5.066667,17.348751,31.64,4.1625
-25.73411,27.21422,12-04-2011,164.0,114.0,5.7,4.9,28.75,15.25,108.9,4,135.2,67.10000000000001,3.4000000000000004,29.16,15.46,63.8,135.1,67.8,3.4000000000000004,28.96,15.639999,64.5,146.6,150.70000000000002,7.5,27.58,16.199999,143.3,282.4,14.200000000000001,627.8,31.4,640.0,32.0,13.816666,27.496666,16.800001,14.505,28.221666,9.666667,13.57625,28.615,7.9750004
-26.006389,29.253889,12-04-2011,152.0,96.5,4.800000000000001,5.5,27.09,14.0199995,92.3,4,126.1,40.2,2.0,27.55,13.71,40.2,126.3,40.5,2.0,27.16,13.46,41.8,132.5,150.6,7.5,25.529999,14.349999,132.5,229.60000000000002,11.4,596.2,29.700000000000003,622.6,31.0,12.026668,25.963333,24.966667,12.708333,26.273336,16.333334,11.88625,26.75875,13.5
-26.03611,30.99778,12-04-2011,155.6,142.70000000000002,7.1000000000000005,15.5,28.119999,17.32,137.7,4,134.6,59.800000000000004,3.0,29.289999,18.64,66.200005,137.0,59.5,3.0,29.109999,17.8,76.8,131.90001,187.20000000000002,9.4,27.23,18.44,131.90001,312.90000000000003,15.700000000000001,789.8,39.6,848.0,42.5,16.866667,27.876665,60.7,17.275002,28.144999,44.7,16.414999,28.3725,37.6125
-28.801278,31.955389,12-04-2011,150.2,89.60000000000001,4.5,11.0,28.939999,19.64,87.6,4,130.8,104.4,5.2,30.529999,21.18,105.4,130.3,82.0,4.1000000000000005,30.23,20.82,96.3,121.3,165.3,8.3,28.32,20.84,121.3,301.1,15.0,672.4000000000001,33.6,739.4000000000001,36.900000000000006,19.886667,29.15,25.233332,19.781668,29.028334,21.133333,18.86875,28.73625,17.4
-30.733889,29.828333,12-04-2011,132.40001,114.80000000000001,5.7,33.100002,25.43,15.65,120.0,4,117.8,114.30000000000001,5.7,27.96,17.07,111.6,118.4,55.1,2.8000000000000003,27.359999,17.56,94.1,118.1,227.70000000000002,109.60000000000001,25.269999,17.22,118.1,229.8,11.5,852.5000000000001,223.4,1002.8,230.9,15.909999,26.44,23.166666,15.918332,25.958334,46.016666,14.876249,25.65375,38.487503
-27.169444,29.233889,12-04-2011,157.3,90.0,4.5,4.0,26.93,13.59,86.0,4,118.9,48.800000000000004,2.4000000000000004,26.4,12.84,51.2,121.700005,55.800000000000004,2.8000000000000003,26.23,12.88,80.4,130.0,189.20000000000002,19.0,25.01,13.7,130.0,210.20000000000002,10.500000000000002,613.1,40.2,643.8,41.7,11.080001,24.843332,16.666666,11.855,25.47,16.65,10.80125,25.783749,13.462501
-27.802778,28.768333,12-04-2011,159.1,107.80000000000001,5.4,3.3,26.91,13.11,102.8,4,115.200005,69.9,3.5,26.5,12.55,70.0,119.4,71.7,3.6,26.539999,13.09,87.9,129.7,222.8,64.2,25.24,13.73,129.7,237.90000000000003,11.9,714.9000000000001,88.8,746.9000000000001,90.39999999999999,10.813333,24.873335,11.466667,11.634999,25.541666,11.783334,10.443749,25.65375,9.575001
-26.98472222,26.63227778,12-04-2011,181.40001,91.80000000000001,4.6000000000000005,2.5,29.349998,15.679999,87.4,4,134.40001,86.30000000000001,4.3,29.22,15.7,83.1,134.8,86.0,4.3,29.109999,16.31,83.8,155.2,170.3,8.5,28.01,17.0,155.2,281.6,14.1,638.5,32.0,655.2,32.900000000000006,13.996666,27.56,7.3000007,14.904999,28.448334,5.616667,13.80625,28.653751,4.7125
-27.398611,26.614722,12-04-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9,4,135.1,86.30000000000001,4.3,29.769999,15.71,82.4,136.2,87.9,4.4,29.51,16.449999,84.1,160.7,173.20000000000002,8.700000000000001,28.359999,17.039999,160.7,271.40000000000003,13.6,641.8000000000002,32.2,664.5,33.400000000000006,14.009999,28.026667,3.2666667,14.861667,28.913332,2.5166667,13.61875,29.05125,2.0125
-29.160278,26.573333,12-04-2011,190.1,84.30000000000001,4.2,2.4,28.949999,13.07,80.4,4,128.7,83.30000000000001,4.2,28.769999,13.58,81.700005,134.90001,105.4,5.300000000000001,29.24,15.11,114.6,155.90001,195.5,18.3,28.75,15.639999,155.90001,280.8,14.100000000000001,688.3000000000001,43.1,720.4,44.7,12.029999,26.996666,6.6666665,12.978333,28.198332,7.75,11.57,28.03125,6.3375
-30.568333,29.422778,12-04-2011,137.7,105.30000000000001,5.300000000000001,8.5,24.699999,12.12,101.5,4,113.3,103.9,5.2,26.369999,13.04,103.8,115.3,61.7,3.1,26.06,13.53,94.4,120.3,251.4,131.1,24.46,13.549999,120.3,226.60000000000002,11.4,826.3000000000001,171.89999999999998,933.3,177.3,11.486667,24.656668,21.233334,11.918334,24.72,34.166668,10.91625,24.55875,27.1875
-30.570833,29.150556,12-04-2011,138.90001,108.5,5.4,6.5,24.51,11.94,104.1,4,112.6,99.30000000000001,5.0,25.849998,12.62,99.9,114.9,67.8,3.4000000000000004,25.599998,13.21,95.9,121.0,262.90000000000003,141.9,24.21,13.44,121.0,227.3,11.4,831.5,184.60000000000002,930.4000000000001,189.60000000000002,11.183333,24.21,13.666667,11.674999,24.413332,24.183334,10.62,24.24375,19.375
-33.501667,21.624167,12-04-2011,189.1,13.0,0.7000000000000001,0.1,27.64,11.98,12.400001,4,133.5,18.900000000000002,0.9,29.039999,13.95,18.0,145.3,10.700000000000001,0.5,29.529999,15.49,10.2,185.90001,15.700000000000001,0.8,29.51,13.78,14.900001,45.900000000000006,2.2,113.4,5.6000000000000005,159.0,7.9,12.923332,27.706665,0.1,12.731667,27.623335,0.1,11.453751,26.39,0.1
-27.495556,26.074722,12-04-2011,194.2,79.9,4.0,2.8,29.939999,14.9,76.3,4,135.6,92.10000000000001,4.6000000000000005,29.72,15.089999,87.5,137.40001,100.60000000000001,5.0,29.539999,16.42,95.6,163.8,162.8,8.1,28.59,16.6,154.7,292.20000000000005,14.600000000000001,633.6,31.6,648.5000000000001,32.400000000000006,13.56,27.996666,0.4,14.376666,28.979998,0.4,13.122499,29.0825,0.425
-25.57877778,29.12747222,12-04-2011,161.6,102.30000000000001,5.1000000000000005,4.8,29.429998,15.799999,97.8,4,140.8,38.0,1.9000000000000001,30.189999,16.029999,36.2,137.6,35.1,1.8,29.82,15.62,33.5,145.6,122.9,6.1000000000000005,28.33,16.43,116.9,232.3,11.7,558.2,28.0,580.1,29.1,14.289998,28.713333,18.366667,14.901668,29.056665,10.666667,14.134999,29.63,8.875
-28.801278,31.955389,13-04-2011,150.2,89.60000000000001,4.5,11.0,28.939999,19.64,87.6,4,130.8,104.4,5.2,30.529999,21.18,105.4,130.3,82.0,4.1000000000000005,30.23,20.82,96.3,121.3,165.3,8.3,28.32,20.84,121.3,301.1,15.0,672.4000000000001,33.6,739.4000000000001,36.900000000000006,19.886667,29.15,25.233332,19.781668,29.028334,21.133333,18.86875,28.73625,17.4
-30.398056,30.601944,13-04-2011,134.7,125.4,6.300000000000001,49.0,26.41,19.43,127.0,4,124.5,121.60000000000001,6.1000000000000005,29.01,20.96,118.9,123.6,59.900000000000006,3.0,28.539999,21.23,99.1,121.0,237.8,116.80000000000001,26.349998,20.91,121.0,253.5,12.700000000000001,881.8,266.1000000000001,1080.8000000000002,276.0,19.783333,27.56,34.433334,19.71,27.0,57.766663,18.779999,26.505001,53.699997
-30.27402,30.69602,13-04-2011,134.40001,124.0,6.2,34.100002,26.349998,19.369999,124.4,4,122.9,119.4,6.0,28.88,20.67,117.4,121.700005,67.4,3.4000000000000004,28.33,20.92,100.5,119.6,253.3,133.70000000000002,26.279999,20.72,119.6,260.90000000000003,13.100000000000001,910.5,275.4,1091.4,284.5,19.47,27.386665,39.333332,19.501665,26.885,59.816666,18.556248,26.41375,53.2875
-26.648056,27.089444,13-04-2011,170.90001,93.9,4.7,3.4,28.599998,15.219999,89.6,4,131.7,71.3,3.6,28.41,14.69,67.8,131.7,72.60000000000001,3.6,28.3,15.17,69.0,148.2,156.60000000000002,7.800000000000001,26.83,15.94,148.2,264.5,13.2,613.7,30.600000000000005,628.6,31.3,13.07,26.763334,8.466667,14.021667,27.568335,4.75,13.0075,27.91125,3.7875
-27.044444,27.005,13-04-2011,178.7,93.5,4.7,3.3,29.25,15.57,89.200005,4,131.6,77.60000000000001,3.9000000000000004,28.769999,15.04,75.8,132.90001,76.4,3.8000000000000003,28.71,15.7,77.0,151.7,172.0,8.6,27.4,16.51,151.7,265.3,13.3,634.9000000000001,31.800000000000004,653.8000000000001,32.8,13.423333,27.126665,11.2,14.413333,28.044998,8.416667,13.30875,28.285,6.8
-31.031389,28.883333,13-04-2011,138.90001,102.10000000000001,5.1000000000000005,7.0,25.63,14.299999,98.0,4,117.700005,103.9,5.2,27.55,15.349999,104.6,117.700005,58.7,2.9000000000000004,27.4,16.17,91.200005,122.0,206.8,81.4,25.47,15.79,122.0,216.20000000000002,10.8,739.0,108.00000000000001,852.9,113.70000000000002,14.1466675,26.053331,15.600001,14.363334,25.886667,26.616669,13.309999,25.564999,21.162502
-30.86013889,29.07125,13-04-2011,140.6,101.60000000000001,5.1000000000000005,7.0,26.07,14.799999,97.700005,4,118.0,107.10000000000001,5.4,27.91,15.799999,106.8,118.6,59.7,3.0,27.699999,16.609999,89.4,125.1,211.9,86.10000000000001,25.9,16.4,125.1,220.4,11.100000000000001,761.8000000000001,113.60000000000002,870.9000000000001,119.00000000000003,14.546665,26.343332,14.566667,14.831665,26.243332,25.050001,13.772499,25.942501,19.912498
-24.925278,29.324444,14-04-2011,162.40001,109.5,5.5,4.0,30.97,17.51,104.5,4,148.5,28.900000000000002,1.4000000000000001,31.5,18.039999,27.4,145.8,30.900000000000002,1.5,31.679998,17.55,29.4,150.6,86.9,4.3,30.34,18.65,82.6,214.20000000000002,10.600000000000001,491.19999999999993,24.4,508.6,25.2,16.33,30.35,13.7,17.133333,30.891668,7.2000003,16.127499,31.356249,5.575
-27.00222,28.76528,14-04-2011,161.6,95.4,4.800000000000001,5.0,27.63,14.11,91.200005,4,123.1,57.900000000000006,2.9000000000000004,27.359999,13.29,60.3,124.0,58.6,2.9000000000000004,27.18,13.469999,77.4,134.7,179.4,9.0,25.63,14.28,134.7,231.2,11.5,627.1,31.3,659.0,32.9,11.473332,25.716667,19.800001,12.326665,26.253332,17.633333,11.18625,26.4975,14.300001
-27.02314,28.59389,14-04-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3,4,125.0,63.0,3.1,27.68,13.49,65.0,125.3,59.0,2.9000000000000004,27.55,13.7699995,75.4,136.90001,179.20000000000002,9.0,25.96,14.61,136.90001,229.0,11.4,627.0,31.300000000000004,660.6,33.0,11.676666,26.023333,17.166666,12.533333,26.53333,15.933333,11.452499,26.82,13.025
-30.160091,27.40124,14-04-2011,171.3,84.5,4.2,3.6000001,27.289999,12.719999,80.700005,4,121.200005,97.80000000000001,4.9,27.59,13.469999,97.0,129.2,104.7,5.2,28.33,14.65,118.200005,141.1,207.0,36.9,27.47,14.9,141.1,287.9,14.400000000000002,750.3000000000001,64.10000000000001,812.6,67.2,12.046666,25.923332,9.6,12.745,26.848335,10.816667,11.6,26.48875,8.825001
