Latitude,Longitude,Sample Date,ppt_mean,ppt_3m,ppt_6m,time_y,aet_mean,aet_3m,aet_6m,water_balance_3m,water_balance_6m
-30.570833,29.150556,2011-10-26,26.64883720930233,34.965116279069775,241.26279069767443,2011-10-01,27.374418,48.546512603759766,231.29768753051758,-13.58139632468999,9.965103167156855
-33.897778,20.012778,2011-10-26,13.343589743589746,78.14871794871794,237.29743589743592,2011-10-01,15.394874,94.2743616104126,218.56922817230225,-16.125643661694653,18.72820772513367
-25.447222,30.711667,2011-10-26,84.56363636363636,120.80909090909091,189.57272727272726,2011-10-01,86.01818,144.27272510528564,276.6363744735718,-23.463634196194732,-87.06364720084451
-30.13573889,30.67422222,2011-10-27,37.08529411764706,58.241176470588236,340.66470588235296,2011-10-01,40.0,113.84117698669434,324.30882835388184,-55.6000005161061,16.355877528471126
-31.031389,28.883333,2011-10-27,31.19452054794521,43.48082191780823,282.96027397260275,2011-10-01,32.147945,63.00548267364502,268.48905658721924,-19.52466075583679,14.471217385383511
-34.405833,19.600556,2011-10-27,19.69148936170213,111.7404255319149,326.50212765957446,2011-10-01,25.761703,149.57446670532227,294.0978698730469,-37.83404117340737,32.40425778652758
-27.398611,26.614722,2011-10-28,29.582857142857147,34.59428571428572,171.51428571428573,2011-10-01,28.562857,34.81714230775833,164.41143494844437,-0.22285659347261344,7.102850765841367
-27.902778,24.615556,2011-10-28,7.8076923076923075,9.384615384615385,105.03076923076924,2011-10-01,7.423077,8.938461780548096,99.83846974372864,0.4461536040672893,5.1922994870406
-29.803611,30.516111,2011-10-28,28.827272727272724,52.14545454545454,251.25454545454545,2011-10-01,31.593939,84.51818084716797,270.5999946594238,-32.37272630171343,-19.345449204878378
-25.99136,27.84208,2011-10-31,47.46285714285715,61.00285714285715,144.7057142857143,2011-10-01,46.1,62.78856921195984,176.4542853832245,-1.7857120691026864,-31.748571097510194
-26.861111,28.884722,2011-10-31,55.25,78.60000000000002,179.0,2011-10-01,53.575,79.60000276565552,192.7375020980835,-1.0000027656554948,-13.737502098083496
-26.45,28.085833,2011-10-31,44.21724137931035,56.38965517241377,146.86896551724138,2011-10-01,42.731033,56.71034276485443,156.04137790203094,-0.32068759244066314,-9.172412384789567
-32.502778,19.535833,2011-10-31,5.416666666666667,38.75,139.08888888888887,2011-10-01,5.1555557,36.84444618225098,132.0833339691162,1.9055538177490234,7.005554919772663
-31.860278,18.6875,2011-11-01,12.883333333333335,27.48333333333335,146.73333333333335,2011-11-01,12.25,26.133333683013916,139.51667261123657,1.3499996503194325,7.216660722096776
-28.735556,29.820556,2011-11-01,53.91818181818182,82.24545454545449,131.20909090909092,2011-11-01,51.609085,79.59090459346771,129.7636307477951,2.6545499519867803,1.445460161295813
-27.00222,28.76528,2011-11-01,61.46666666666667,122.54444444444447,173.24444444444447,2011-11-01,59.177776,119.73333406448364,185.81111764907837,2.811110379960823,-12.5666732046339
-26.880278,26.965,2011-11-01,48.050000000000004,83.55000000000001,120.30000000000001,2011-11-01,46.125004,81.27500700950623,123.52500867843628,2.274992990493786,-3.225008678436268
-27.38972222,26.46388889,2011-11-01,42.945454545454545,69.54545454545455,119.4,2011-11-01,41.21818,67.78181916475296,123.2818210721016,1.7636353807015865,-3.8818210721015873
-29.160278,26.573333,2011-11-01,30.762500000000003,44.181250000000006,83.73125000000002,2011-11-01,29.65625,43.81249964237213,98.76250088214874,0.36875035762787434,-15.031250882148726
-30.679722,26.7125,2011-11-01,43.08387096774194,57.03870967741936,127.92258064516129,2011-11-01,41.229034,55.39032435417175,127.46452069282532,1.6483853232476093,0.4580599523359723
-25.45963889,28.26430556,2011-11-01,53.29600000000001,105.04000000000002,137.32000000000002,2011-11-01,51.276,102.32000207901001,140.9320044517517,2.7199979209900107,-3.6120044517516874
-28.338333,31.373611,2011-11-01,112.25,184.98333333333335,277.4,2011-11-01,106.86667,176.53333854675293,265.63334226608276,8.449994786580419,11.766657733917214
-25.81048333,27.90955222,2011-11-02,56.34166666666667,107.57499999999999,137.41666666666669,2011-11-01,54.324997,105.65833163261414,152.7999975681305,1.916668367385853,-15.383330901463808
-29.641944,30.6875,2011-11-02,50.0,121.04285714285714,173.37142857142857,2011-11-01,49.54286,124.9142894744873,236.72857475280762,-3.87143233163016,-63.35714618137905
-28.69485,28.23487,2011-11-02,45.830000000000005,67.94000000000001,128.38000000000002,2011-11-01,44.09,67.08999979496002,145.71000635623932,0.85000020503999,-17.330006356239295
-29.615556,27.065278,2011-11-02,38.06666666666667,52.56666666666667,102.43333333333334,2011-11-01,36.600002,51.833335280418396,118.80000603199005,0.733331386248274,-16.366672698656714
-29.161667,23.696389,2011-11-03,14.833333333333336,17.183333333333366,40.5,2011-11-01,14.100001,16.350001335144043,38.5166694521904,0.8333319981893226,1.9833305478096008
-28.44555556,32.325,2011-11-03,121.05000000000001,237.55,537.2500000000001,2011-11-01,116.25,276.6000061035156,489.3000068664551,-39.050006103515614,47.949993133545036
-27.602222,29.942778,2011-11-03,70.0,127.20000000000002,193.4,2011-11-01,66.9,122.3000009059906,188.2999997138977,4.8999990940094165,5.100000286102301
-30.160091,27.40124,2011-11-03,55.595238095238095,75.29047619047618,152.68571428571428,2011-11-01,53.5,74.78095269203186,163.4238121509552,0.5095234984443238,-10.738097865240917
-30.336111,27.359444,2011-11-03,60.275,82.235,169.995,2011-11-01,58.115,82.31000280380249,185.09500455856323,-0.0750028038024908,-15.100004558563228
-28.883333,27.89,2011-11-03,43.60454545454546,63.550000000000004,118.45909090909092,2011-11-01,42.03636,63.16363227367401,138.3272694349289,0.38636772632599303,-19.868178525837976
-29.1825,23.575556,2011-11-03,13.900000000000002,16.142857142857174,40.45714285714286,2011-11-01,13.2,15.299999952316284,38.38571518659592,0.8428571905408901,2.071427670546946
-32.595833,19.009444,2011-11-03,17.183333333333334,36.18333333333334,175.08333333333331,2011-11-01,17.35,38.78333377838135,161.6333417892456,-2.6000004450480105,13.449991544087709
-28.7115,24.07288889,2011-11-04,19.343750000000004,22.618750000000002,49.775000000000006,2011-11-01,18.456251,21.73125109821558,48.0187504068017,0.8874989017844221,1.756249593198305
-30.830556,26.921389,2011-11-04,54.89565217391305,73.04782608695653,164.74347826086955,2011-11-01,52.51739,70.97826147079468,161.69565105438232,2.0695646161618555,3.047827206487227
-27.573056,24.746389,2011-11-04,34.76216216216216,47.37567567567568,76.22162162162164,2011-11-01,33.032433,45.02162265777588,72.44054174423218,2.354053017899801,3.781079877389459
-30.679722,26.7125,2011-11-04,43.08387096774194,57.03870967741936,127.92258064516129,2011-11-01,41.229034,55.39032435417175,127.46452069282532,1.6483853232476093,0.4580599523359723
-28.69485,28.23487,2011-11-04,45.830000000000005,67.94000000000001,128.38000000000002,2011-11-01,44.09,67.08999979496002,145.71000635623932,0.85000020503999,-17.330006356239295
-28.760833,17.730278,2011-11-05,7.3,11.191666666666674,26.03750000000001,2011-11-01,6.9250007,10.608334258198738,24.68750138580799,0.5833324084679354,1.3499986141920175
-29.658056,25.973333,2011-11-05,20.766666666666666,26.883333333333333,51.141666666666666,2011-11-01,20.066668,27.00833433866501,60.05000048875809,-0.12500100533167569,-8.908333822091421
-31.000833,26.353056,2011-11-05,32.17,43.020000000000024,113.76,2011-11-01,30.890003,42.23000383377075,120.62000894546509,0.7899961662292725,-6.860008945465083
-27.169444,29.233889,2011-11-07,63.6090909090909,117.9,168.9909090909091,2011-11-01,60.931812,114.0545449256897,168.90454530715942,3.8454550743103084,0.08636378374967535
-26.73806,27.59194,2011-11-07,54.30769230769231,94.4,129.1,2011-11-01,52.246155,92.55384683609009,143.40000343322754,1.8461531639099178,-14.300003433227545
-27.01011111,26.69808333,2011-11-08,44.23333333333334,77.03333333333335,118.23333333333335,2011-11-01,42.2,73.76666641235352,114.06666553020477,3.26666692097983,4.1666678031285755
-24.679167,30.8025,2011-11-08,95.65833333333335,202.58333333333337,274.5083333333333,2011-11-01,94.36668,209.78332996368408,351.85833072662354,-7.199996630350711,-77.34999739329021
-24.183889,30.823889,2011-11-08,56.57272727272727,112.43636363636361,142.83636363636364,2011-11-01,54.7,110.61818385124207,150.87273001670837,1.8181797851215435,-8.036366380344731
-25.127778,27.628889,2011-11-08,53.275,98.0,141.40000000000003,2011-11-01,51.45,96.47500383853912,147.35000574588776,1.5249961614608765,-5.950005745887722
-25.20639,27.558,2011-11-08,53.98846153846154,99.15769230769229,144.79230769230767,2011-11-01,52.25385,98.13846468925476,155.7730839252472,1.019227618437526,-10.980776232939519
-24.69514,27.40906,2011-11-08,53.972727272727276,102.63636363636365,148.35454545454544,2011-11-01,52.02727,100.4000015258789,150.93636751174927,2.236362110484748,-2.581822057203823
-27.363611,31.783333,2011-11-08,86.10000000000001,127.13333333333333,185.10000000000002,2011-11-01,82.51666,123.49999618530273,184.56666612625122,3.6333371480305914,0.533333873748802
-29.380556,30.2775,2011-11-08,76.52000000000001,109.93,174.10500000000002,2011-11-01,74.31501,112.1150107383728,222.99001836776733,-2.185010738372796,-48.885018367767316
-26.98472222,26.63227778,2011-11-08,44.95416666666666,76.42500000000001,113.29166666666666,2011-11-01,43.033337,73.86250376701355,112.50000047683716,2.5624962329864616,0.791666189829499
-27.398611,26.614722,2011-11-08,44.67714285714286,74.48,123.99428571428572,2011-11-01,42.802856,72.18571311235428,124.3542907834053,2.2942868876457254,-0.3600050691195804
-27.671111,27.236944,2011-11-08,43.31666666666666,69.18333333333334,108.56666666666666,2011-11-01,41.55,67.28333473205566,110.20000219345093,1.899998601277673,-1.6333355267842649
-27.495556,26.074722,2011-11-08,38.62857142857143,58.00000000000001,99.80714285714286,2011-11-01,37.142857,57.05714291334152,109.14285582304001,0.9428570866584849,-9.335712965897144
-24.058889,31.237222,2011-11-09,52.75,104.625,133.875,2011-11-01,50.15,99.52500307559967,127.45000326633453,5.09999692440033,6.424996733665466
-27.02314,28.59389,2011-11-09,61.93000000000001,122.38000000000002,169.17000000000002,2011-11-01,59.629997,119.54999208450317,179.15998888015747,2.83000791549685,-9.989988880157455
-26.648056,27.089444,2011-11-09,50.666666666666664,88.27777777777779,122.48055555555555,2011-11-01,48.675003,86.12778234481812,128.5527811050415,2.1499954329596704,-6.07222554948595
-27.273889,28.49,2011-11-09,56.400000000000006,133.4,195.70000000000002,2011-11-01,54.3,130.0000023841858,217.90000343322754,3.3999976158142147,-22.200003433227522
-27.4275,28.525833,2011-11-09,55.375,112.12857142857143,167.9142857142857,2011-11-01,53.221428,109.18928647041321,189.7321493625641,2.9392849581582254,-21.817863648278376
-27.3,28.586944,2011-11-09,57.935483870967744,123.47741935483872,179.12903225806454,2011-11-01,55.696777,120.20645499229431,194.62581276893616,3.2709643625444045,-15.496780510871616
-29.161667,30.629722,2011-11-10,79.1923076923077,130.45769230769227,189.32307692307694,2011-11-01,76.75,131.03846168518066,237.70384407043457,-0.5807693774883944,-48.38076714735763
-33.38056,19.30167,2011-11-10,37.82857142857143,77.18571428571428,295.25714285714287,2011-11-01,39.24286,106.0571460723877,272.00000953674316,-28.871431786673412,23.257133320399703
-33.31388889,19.07472222,2011-11-10,29.99666666666667,61.87666666666669,250.21,2011-11-01,31.143335,78.42000389099121,230.9466724395752,-16.543337224324524,19.263327560424813
-33.13083,18.86278,2011-11-10,24.15454545454546,53.218181818181826,225.02272727272728,2011-11-01,24.609093,59.13181972503662,207.92273235321045,-5.913637906854795,17.09999491951683
-33.7075,18.97444444,2011-11-10,53.300000000000004,110.9857142857143,381.1214285714286,2011-11-01,55.635715,159.01428985595703,340.5857238769531,-48.02857557024274,40.5357046944755
-28.75,30.442778,2011-11-11,65.22439024390243,97.77073170731707,152.5,2011-11-01,62.45853,94.94877529144287,156.5365800857544,2.8219564158741974,-4.0365800857543945
-30.733889,29.828333,2011-11-11,171.99210526315792,224.28684210526316,477.2526315789474,2011-11-01,116.10526,177.19736766815186,383.5210599899292,47.089474437111306,93.73157158901819
-27.5275,30.858056,2011-11-12,113.13214285714288,171.75000000000006,238.35357142857146,2011-11-01,108.52499,167.59284925460815,252.01428079605103,4.1571507453919025,-13.66070936747957
-24.670833,28.560833,2011-11-14,61.82142857142857,130.40714285714284,153.9142857142857,2011-11-01,59.671425,127.6285719871521,162.8785719871521,2.7785708699907445,-8.964286272866389
-25.99136,27.84208,2011-11-14,57.83714285714286,106.03428571428573,140.40000000000003,2011-11-01,55.711433,103.99143195152283,157.40857768058777,2.0428537627629026,-17.008577680587734
-24.925278,29.324444,2011-11-14,55.02,117.74000000000001,146.78,2011-11-01,52.82,114.17000007629395,150.33000135421753,3.569999923706064,-3.550001354217528
-24.282222,28.090278,2011-11-15,52.307142857142864,112.1357142857143,156.21428571428572,2011-11-01,50.664284,110.4500024318695,166.78572010993958,1.6857118538447935,-10.571434395653853
-29.380556,30.2775,2011-11-15,76.52000000000001,109.93,174.10500000000002,2011-11-01,74.31501,112.1150107383728,222.99001836776733,-2.185010738372796,-48.885018367767316
-27.00222,28.76528,2011-11-15,61.46666666666667,122.54444444444447,173.24444444444447,2011-11-01,59.177776,119.73333406448364,185.81111764907837,2.811110379960823,-12.5666732046339
-26.648056,27.089444,2011-11-15,50.666666666666664,88.27777777777779,122.48055555555555,2011-11-01,48.675003,86.12778234481812,128.5527811050415,2.1499954329596704,-6.07222554948595
-34.031944,22.053333,2011-11-15,51.37931034482758,75.9862068965517,295.9103448275862,2011-11-01,50.58276,84.55862140655518,272.4931116104126,-8.572414510003469,23.41723321717359
-34.039722,22.133333,2011-11-15,51.37931034482758,75.9862068965517,295.9103448275862,2011-11-01,50.58276,84.55862140655518,272.4931116104126,-8.572414510003469,23.41723321717359
-25.45963889,28.26430556,2011-11-15,53.29600000000001,105.04000000000002,137.32000000000002,2011-11-01,51.276,102.32000207901001,140.9320044517517,2.7199979209900107,-3.6120044517516874
-29.161667,23.696389,2011-11-16,14.833333333333336,17.183333333333366,40.5,2011-11-01,14.100001,16.350001335144043,38.5166694521904,0.8333319981893226,1.9833305478096008
-25.81048333,27.90955222,2011-11-16,56.34166666666667,107.57499999999999,137.41666666666669,2011-11-01,54.324997,105.65833163261414,152.7999975681305,1.916668367385853,-15.383330901463808
-22.935,28.004167,2011-11-16,37.74285714285714,81.57142857142858,95.9857142857143,2011-11-01,35.842857,77.5142852962017,91.22857090830803,4.057143275226878,4.7571433774062655
-34.065833,20.404167,2011-11-16,40.05,63.63181818181819,246.49545454545455,2011-11-01,39.754543,70.9409065246582,228.16817474365234,-7.309088342840013,18.327279801802206
-27.937778,31.209444,2011-11-16,107.0,157.42666666666668,227.89999999999998,2011-11-01,101.9,150.39333510398865,218.7133383154869,7.033331562678029,9.18666168451307
-28.404444,30.013056,2011-11-16,59.6888888888889,93.92222222222223,151.08333333333334,2011-11-01,57.06111,90.49999952316284,147.47777700424194,3.4222226990593896,3.6055563290913994
-28.141944,26.417778,2011-11-16,36.05,49.943749999999994,83.478125,2011-11-01,34.65625,49.2125004529953,94.13437783718109,0.731249547004694,-10.656252837181086
-30.160091,27.40124,2011-11-16,55.595238095238095,75.29047619047618,152.68571428571428,2011-11-01,53.5,74.78095269203186,163.4238121509552,0.5095234984443238,-10.738097865240917
-34.02861,22.22222,2011-11-16,61.07000000000001,89.06,326.57,2011-11-01,60.25,103.23000144958496,297.91000175476074,-14.170001449584959,28.65999824523925
-33.818056,19.694722,2011-11-16,45.768421052631574,84.50526315789473,316.7526315789474,2011-11-01,45.763157,105.16842079162598,278.22105598449707,-20.663157633731245,38.53157559445032
-34.075556,20.145556,2011-11-16,39.625,63.975,244.775,2011-11-01,39.475,73.375,227.2750015258789,-9.399999999999999,17.4999984741211
-34.005833,22.351111,2011-11-16,69.67272727272727,101.49999999999997,352.91818181818184,2011-11-01,68.7091,119.54546165466309,314.71818351745605,-18.045461654663114,38.19999830072578
-28.058889,30.373611,2011-11-16,76.6,123.82499999999999,198.5,2011-11-01,73.25,119.45000004768372,194.85000586509705,4.374999952316273,3.649994134902954
-22.91028,29.61111,2011-11-17,50.56923076923077,145.36153846153843,186.53076923076924,2011-11-01,48.492306,139.93076074123383,186.76922404766083,5.430777720304604,-0.23845481689158987
-27.38972222,26.46388889,2011-11-17,42.945454545454545,69.54545454545455,119.4,2011-11-01,41.21818,67.78181916475296,123.2818210721016,1.7636353807015865,-3.8818210721015873
-27.398611,26.614722,2011-11-17,44.67714285714286,74.48,123.99428571428572,2011-11-01,42.802856,72.18571311235428,124.3542907834053,2.2942868876457254,-0.3600050691195804
-27.671111,27.236944,2011-11-17,43.31666666666666,69.18333333333334,108.56666666666666,2011-11-01,41.55,67.28333473205566,110.20000219345093,1.899998601277673,-1.6333355267842649
-33.897778,20.012778,2011-11-17,41.02051282051283,66.73846153846155,248.69743589743592,2011-11-01,40.569233,74.2717981338501,230.89743518829346,-7.533336595388548,17.800000709142466
-27.902778,24.615556,2011-11-18,29.96923076923077,37.776923076923076,64.75384615384615,2011-11-01,28.46923,35.8923077583313,61.553847551345825,1.8846153185917771,3.1999986025003295
-28.760833,17.730278,2011-11-19,7.3,11.191666666666674,26.03750000000001,2011-11-01,6.9250007,10.608334258198738,24.68750138580799,0.5833324084679354,1.3499986141920175
-29.161667,23.696389,2011-11-21,14.833333333333336,17.183333333333366,40.5,2011-11-01,14.100001,16.350001335144043,38.5166694521904,0.8333319981893226,1.9833305478096008
-27.01011111,26.69808333,2011-11-21,44.23333333333334,77.03333333333335,118.23333333333335,2011-11-01,42.2,73.76666641235352,114.06666553020477,3.26666692097983,4.1666678031285755
-29.7775,29.470833,2011-11-21,109.96000000000001,139.35333333333335,241.46666666666667,2011-11-01,105.863335,139.79000234603882,264.1500039100647,-0.4366690127054653,-22.68333724339803
-29.744167,29.905833,2011-11-21,104.38000000000002,136.20750000000004,234.78000000000003,2011-11-01,100.9975,138.55499935150146,261.9024991989136,-2.347499351501426,-27.122499198913545
-26.861111,28.884722,2011-11-21,62.75000000000001,118.91250000000004,166.6875,2011-11-01,60.412502,116.38750314712524,178.45000743865967,2.524996852874793,-11.762507438659668
-26.45,28.085833,2011-11-21,59.300000000000004,104.29310344827584,139.61034482758618,2011-11-01,56.899998,101.35861718654633,143.02758014202118,2.9344862617295178,-3.417235314435004
-26.98472222,26.63227778,2011-11-21,44.95416666666666,76.42500000000001,113.29166666666666,2011-11-01,43.033337,73.86250376701355,112.50000047683716,2.5624962329864616,0.791666189829499
-31.554722,29.245556,2011-11-21,177.77714285714285,232.74285714285713,486.45714285714286,2011-11-01,118.05428,177.89428234100342,380.42001247406006,54.848574801853715,106.0371303830828
-25.127778,27.628889,2011-11-22,53.275,98.0,141.40000000000003,2011-11-01,51.45,96.47500383853912,147.35000574588776,1.5249961614608765,-5.950005745887722
-25.20639,27.558,2011-11-22,53.98846153846154,99.15769230769229,144.79230769230767,2011-11-01,52.25385,98.13846468925476,155.7730839252472,1.019227618437526,-10.980776232939519
-24.69514,27.40906,2011-11-22,53.972727272727276,102.63636363636365,148.35454545454544,2011-11-01,52.02727,100.4000015258789,150.93636751174927,2.236362110484748,-2.581822057203823
-29.987778,29.851667,2011-11-22,115.54615384615384,150.00000000000006,268.6461538461539,2011-11-01,111.99231,155.9000015258789,298.2153835296631,-5.900001525878849,-29.569229683509207
-27.169444,29.233889,2011-11-22,63.6090909090909,117.9,168.9909090909091,2011-11-01,60.931812,114.0545449256897,168.90454530715942,3.8454550743103084,0.08636378374967535
-26.970278,27.211111,2011-11-22,49.828571428571436,86.16904761904766,123.3047619047619,2011-11-01,47.87381,84.09523797035217,129.69523692131042,2.0738096486954873,-6.390475016548521
-26.880278,26.965,2011-11-22,48.050000000000004,83.55000000000001,120.30000000000001,2011-11-01,46.125004,81.27500700950623,123.52500867843628,2.274992990493786,-3.225008678436268
-31.394444,20.947222,2011-11-22,10.925,18.9375,57.225,2011-11-01,10.400001,18.037500381469727,54.41250038146973,0.8999996185302734,2.812499618530275
-29.651389,22.746389,2011-11-22,9.653846153846153,11.546153846153846,40.06923076923077,2011-11-01,9.176924,10.984616130590439,38.00000134110451,0.5615377155634071,2.0692294281262633
-27.495556,26.074722,2011-11-22,38.62857142857143,58.00000000000001,99.80714285714286,2011-11-01,37.142857,57.05714291334152,109.14285582304001,0.9428570866584849,-9.335712965897144
-23.658056,31.05,2011-11-23,46.889655172413796,102.44137931034484,127.76896551724138,2011-11-01,44.6069,97.53793370723724,121.8896576166153,4.903445603107599,5.879307900626088
-28.747778,31.745833,2011-11-23,117.63571428571429,226.0214285714286,370.75714285714287,2011-11-01,112.72858,219.3357276916504,375.0214500427246,6.68570087977821,-4.2643071855817425
-28.801278,31.955389,2011-11-23,114.65555555555557,216.86666666666667,415.9777777777779,2011-11-01,111.82223,235.42222213745117,440.6000099182129,-18.555555470784498,-24.622232140435017
-30.398056,30.601944,2011-11-23,155.74166666666667,209.75833333333333,459.0,2011-11-01,114.700005,181.20000076293945,402.5333480834961,28.558332570393873,56.466651916503906
-30.27402,30.69602,2011-11-23,138.0758620689655,186.45517241379304,393.1413793103448,2011-11-01,115.175865,175.63104057312012,381.5448474884033,10.82413184067292,11.596531821941483
-28.69485,28.23487,2011-11-23,45.830000000000005,67.94000000000001,128.38000000000002,2011-11-01,44.09,67.08999979496002,145.71000635623932,0.85000020503999,-17.330006356239295
-30.568333,29.422778,2011-11-23,125.90769230769232,160.62307692307692,312.69230769230774,2011-11-01,118.08461,161.03076457977295,316.33077335357666,-0.4076876566960266,-3.638465661268924
-30.13573889,30.67422222,2011-11-24,120.8558823529412,169.7029411764706,346.0676470588236,2011-11-01,113.79706,174.42352867126465,363.3617687225342,-4.720587494794046,-17.294121663710598
-27.573056,24.746389,2011-11-24,34.76216216216216,47.37567567567568,76.22162162162164,2011-11-01,33.032433,45.02162265777588,72.44054174423218,2.354053017899801,3.781079877389459
-31.031389,28.883333,2011-11-24,130.13013698630138,166.0123287671233,335.6150684931507,2011-11-01,121.85206,163.00959300994873,317.6959047317505,3.0027357571745767,17.919163761400227
-30.86013889,29.07125,2011-11-24,129.90666666666667,163.99333333333334,333.96000000000004,2011-11-01,124.77333,165.26000022888184,324.22666931152344,-1.2666668955484965,9.733330688476599
-30.77586667,29.03221667,2011-11-24,112.0090909090909,142.11818181818177,288.7590909090909,2011-11-01,107.77273,142.05000019073486,280.4136438369751,0.06818162744690426,8.345447072115803
-27.902778,24.615556,2011-11-25,29.96923076923077,37.776923076923076,64.75384615384615,2011-11-01,28.46923,35.8923077583313,61.553847551345825,1.8846153185917771,3.1999986025003295
-29.803611,30.516111,2011-11-25,93.93939393939394,141.4121212121212,242.44545454545454,2011-11-01,91.506065,148.57576179504395,290.0636405944824,-7.1636405829227385,-47.618186049027884
-25.99136,27.84208,2011-11-28,57.83714285714286,106.03428571428573,140.40000000000003,2011-11-01,55.711433,103.99143195152283,157.40857768058777,2.0428537627629026,-17.008577680587734
-30.398056,30.601944,2011-11-28,155.74166666666667,209.75833333333333,459.0,2011-11-01,114.700005,181.20000076293945,402.5333480834961,28.558332570393873,56.466651916503906
-30.27402,30.69602,2011-11-28,138.0758620689655,186.45517241379304,393.1413793103448,2011-11-01,115.175865,175.63104057312012,381.5448474884033,10.82413184067292,11.596531821941483
-27.169444,29.233889,2011-11-28,63.6090909090909,117.9,168.9909090909091,2011-11-01,60.931812,114.0545449256897,168.90454530715942,3.8454550743103084,0.08636378374967535
-26.861111,28.884722,2011-11-28,62.75000000000001,118.91250000000004,166.6875,2011-11-01,60.412502,116.38750314712524,178.45000743865967,2.524996852874793,-11.762507438659668
-26.73806,27.59194,2011-11-28,54.30769230769231,94.4,129.1,2011-11-01,52.246155,92.55384683609009,143.40000343322754,1.8461531639099178,-14.300003433227545
-29.160278,26.573333,2011-11-28,30.762500000000003,44.181250000000006,83.73125000000002,2011-11-01,29.65625,43.81249964237213,98.76250088214874,0.36875035762787434,-15.031250882148726
-28.735556,29.820556,2011-11-29,53.91818181818182,82.24545454545449,131.20909090909092,2011-11-01,51.609085,79.59090459346771,129.7636307477951,2.6545499519867803,1.445460161295813
-30.679722,26.7125,2011-11-29,43.08387096774194,57.03870967741936,127.92258064516129,2011-11-01,41.229034,55.39032435417175,127.46452069282532,1.6483853232476093,0.4580599523359723
-28.69485,28.23487,2011-11-29,45.830000000000005,67.94000000000001,128.38000000000002,2011-11-01,44.09,67.08999979496002,145.71000635623932,0.85000020503999,-17.330006356239295
-29.615556,27.065278,2011-11-29,38.06666666666667,52.56666666666667,102.43333333333334,2011-11-01,36.600002,51.833335280418396,118.80000603199005,0.733331386248274,-16.366672698656714
-28.883333,27.89,2011-11-29,43.60454545454546,63.550000000000004,118.45909090909092,2011-11-01,42.03636,63.16363227367401,138.3272694349289,0.38636772632599303,-19.868178525837976
-25.45963889,28.26430556,2011-11-29,53.29600000000001,105.04000000000002,137.32000000000002,2011-11-01,51.276,102.32000207901001,140.9320044517517,2.7199979209900107,-3.6120044517516874
-25.81048333,27.90955222,2011-11-30,56.34166666666667,107.57499999999999,137.41666666666669,2011-11-01,54.324997,105.65833163261414,152.7999975681305,1.916668367385853,-15.383330901463808
-29.641944,30.6875,2011-11-30,50.0,121.04285714285714,173.37142857142857,2011-11-01,49.54286,124.9142894744873,236.72857475280762,-3.87143233163016,-63.35714618137905
-27.602222,29.942778,2011-11-30,70.0,127.20000000000002,193.4,2011-11-01,66.9,122.3000009059906,188.2999997138977,4.8999990940094165,5.100000286102301
-27.02314,28.59389,2011-11-30,61.93000000000001,122.38000000000002,169.17000000000002,2011-11-01,59.629997,119.54999208450317,179.15998888015747,2.83000791549685,-9.989988880157455
-27.273889,28.49,2011-11-30,56.400000000000006,133.4,195.70000000000002,2011-11-01,54.3,130.0000023841858,217.90000343322754,3.3999976158142147,-22.200003433227522
-27.4275,28.525833,2011-11-30,55.375,112.12857142857143,167.9142857142857,2011-11-01,53.221428,109.18928647041321,189.7321493625641,2.9392849581582254,-21.817863648278376
-27.3,28.586944,2011-11-30,57.935483870967744,123.47741935483872,179.12903225806454,2011-11-01,55.696777,120.20645499229431,194.62581276893616,3.2709643625444045,-15.496780510871616
-30.160091,27.40124,2011-11-30,55.595238095238095,75.29047619047618,152.68571428571428,2011-11-01,53.5,74.78095269203186,163.4238121509552,0.5095234984443238,-10.738097865240917
-30.336111,27.359444,2011-11-30,60.275,82.235,169.995,2011-11-01,58.115,82.31000280380249,185.09500455856323,-0.0750028038024908,-15.100004558563228
-25.447222,30.711667,2011-11-30,98.92727272727274,185.23636363636365,239.66363636363639,2011-11-01,97.67273,196.2818193435669,310.68182277679443,-11.045455707203246,-71.01818641315805
-30.830556,26.921389,2011-12-01,69.4608695652174,139.9913043478261,178.6478260869565,2011-12-01,66.29565,134.17390823364258,174.4739065170288,5.817396114183509,4.173919569927705
-27.398611,26.614722,2011-12-01,87.11714285714287,161.37714285714287,169.23428571428573,2011-12-01,83.04858,154.4142894744873,164.79714661836624,6.962853382655567,4.437139095919491
-31.000833,26.353056,2011-12-01,53.96,95.01000000000002,126.91,2011-12-01,51.51,91.26000213623047,125.04000329971313,3.7499978637695506,1.8699967002868618
-29.658056,25.973333,2011-12-02,69.31666666666668,96.01666666666668,104.275,2011-12-01,66.1,92.2583327293396,103.85833293199539,3.7583339373270803,0.41666706800461384
-28.760833,17.730278,2011-12-03,1.8958333333333333,12.879166666666674,20.891666666666673,2011-12-01,1.8000001,12.20833432674408,19.795834377408028,0.670832339922594,1.0958322892586452
-28.96362,19.15486,2011-12-03,4.655555555555555,13.422222222222222,17.855555555555554,2011-12-01,4.411111,12.755555629730225,16.977778017520905,0.6666665924919979,0.8777775380346498
-24.679167,30.8025,2011-12-06,153.37500000000003,354.05000000000007,408.225,2011-12-01,137.59166,336.6666564941406,440.54999256134033,17.383343505859443,-32.32499256134031
