Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI
-27.38972222,26.46388889,22-09-2011,138.219,697.0,56.0,9481.5,10260.5,10829.0,15122.0,14767.0,12683.0,0.011877279266619788,-0.18006193187493685,0.16542715116951176,1.194391119272181,0.24813594589908097,0.027228102469703735,1.0901458153966814e-06,0.6948263018893431,-0.19152959716339998,1.0554066565956721,0.9765242692765442,0.838711810607057,0.02695654235520033,0.019771113258100142,-56684.75,1.4392086155645296
-27.398611,26.614722,22-09-2011,306.3915,883.0,10.0,8344.0,8732.0,8866.0,12716.0,10157.0,8730.0,0.11187863419752499,-0.07544073270157195,0.1783893985728848,2.887788778877888,0.2675778987605699,0.2266808397555122,2.982184014399536e-06,0.8597026681106541,-0.18575158522939203,1.0153458543288936,0.7987574709027934,0.6865366467442539,0.007614501647914493,-0.05081954943492241,-32886.5,1.1631928538708067
-33.897778,20.012778,22-09-2011,18.693,390.0,30.0,8840.5,9524.5,9164.0,14985.5,12416.5,9765.0,0.09375228085541168,-0.13180803062759158,0.24106089152984533,3.9691143383104928,0.361583850931677,0.20828603859250683,1.789852831279859e-06,0.7670841219345165,-0.22280701754385965,0.9621502441072921,0.8285676153615106,0.6516299089119438,-0.019289937662198577,-0.0494532721086187,-42168.125,1.3036379862459835
-29.641944,30.6875,23-09-2011,69.569,397.0,24.0,,,,,,,,,,,,,,,,,,,,,,
-28.760833,17.730278,24-09-2011,158.858,553.0,10.0,8840.5,9524.5,9164.0,14985.5,12416.5,9765.0,0.09375228085541168,-0.13180803062759158,0.24106089152984533,3.9691143383104928,0.361583850931677,0.20828603859250683,1.789852831279859e-06,0.7670841219345165,-0.22280701754385965,0.9621502441072921,0.8285676153615106,0.6516299089119438,-0.019289937662198577,-0.0494532721086187,-42168.125,1.3036379862459835
-29.641944,30.6875,24-09-2011,64.691,352.0,10.0,9097.0,9455.5,9646.0,12507.0,13099.5,11145.0,-0.023138656200573985,-0.16156062957215625,0.1291472938202501,3.316716902388129,0.1937165684880493,-0.05614783226723472,8.284350769827142e-07,0.7218214435665429,-0.13894137734775186,1.020147004388969,1.047373470856312,0.8911009834492613,0.00997303876658896,0.025738734371300632,-48351.5,1.3853841679445678
-25.513889,31.224444,26-09-2011,60.447,167.2,10.0,8732.0,9468.0,9663.5,13251.0,12863.5,11159.0,0.0148384996840835,-0.15204979513243558,0.1565602566060791,1.5616837889604736,0.2348352607462361,0.033559953232581013,1.1210941011086106e-06,0.736036071053751,-0.16651261059025485,1.020648500211227,0.9707569240057281,0.8421251226322478,0.01021874918328406,0.012221972590429089,-47582.0,1.3586290663286718
-29.7775,29.470833,26-09-2011,29.609,66.6,10.0,8717.0,9533.5,9396.0,16234.0,13961.0,11205.0,0.07527736380195373,-0.18844836025452688,0.266796722590714,2.3633096011612635,0.40018727687715805,0.16864519958450683,1.4979195839259773e-06,0.6828665568368979,-0.2600368681478607,0.9855771752241991,0.8599852162128813,0.6902180608599193,-0.0072637946063022945,-0.03299660511716479,-52582.25,1.464414957780443
-29.987778,29.851667,26-09-2011,42.501,101.7,10.0,,,,,,,,,,,,,,,,,,,,,,
-29.744167,29.905833,26-09-2011,35.033,90.9,10.0,10144.0,11216.0,12040.0,16734.0,20251.0,16388.0,-0.09509260511017954,-0.2871261956970786,0.1631333843052756,0.9100426521907716,0.24469582442787885,-0.2732499417294672,5.716719897463918e-07,0.5538491926324599,-0.19742397137745976,1.0734664764621873,1.2101709095255098,0.9793235329269693,0.03543171654626748,0.09148371613513817,-85390.5,1.805545649072737
-27.169444,29.233889,26-09-2011,214.152,440.0,16.0,,,,,,,,,,,,,,,,,,,,,,
-26.73806,27.59194,26-09-2011,145.836,714.0,142.0,9589.0,9810.0,9799.0,10654.0,10993.0,10891.5,-0.015660368642306022,-0.05686679805797214,0.04180315846086149,-0.8659104719465263,0.06270320483046911,-0.032125088841506444,7.160797395044938e-07,0.8923860638588111,-0.04124315871774824,0.9988786952089602,1.0318190351041765,1.0222920968650175,-0.000560966902952723,0.013378822956013127,-37347.125,1.1205912334352588
-26.45,28.085833,26-09-2011,131.655,705.0,67.0,,,,,,,,,,,,,,,,,,,,,,
-31.396,29.2651,26-09-2011,99.509,247.3,10.0,8532.5,9486.5,9124.5,15748.0,13168.0,10412.5,0.08922395905381074,-0.1625063453177066,0.266298120414112,2.546618478219078,0.39943915088650345,0.1985761015970737,1.6380618035327643e-06,0.7204207168894234,-0.2481325169906279,0.9618405101986933,0.8361696723393394,0.6611950723901405,-0.019450862393208215,-0.042685676250187786,-47297.375,1.3880777947609615
-31.554722,29.245556,26-09-2011,100.877,254.0,10.0,10120.0,10784.0,11462.5,14800.0,17798.5,14012.5,-0.09198275994294189,-0.24541240269395526,0.1270823417420276,1.0869919228764982,0.19061988348627346,-0.2722444161975643,5.267520464258268e-07,0.6058937550917178,-0.1569731081926204,1.062917284866459,1.2026013513513432,0.9467905405405341,0.03049917964623635,0.08012033738764497,-70292.375,1.650454376854584
-24.282222,28.090278,27-09-2011,11.362,99.9,10.0,,,,,,,,,,,,,,,,,,,,,,
-25.127778,27.628889,27-09-2011,221.817,653.0,163.0,,,,,,,,,,,,,,,,,,,,,,
-25.20639,27.558,27-09-2011,147.86,728.0,10.0,4432.0,4789.0,5016.0,5522.5,5096.5,4717.0,0.04011677182408852,-0.031106165596074743,0.04806186838734165,0.5321496112628703,0.07208938229433533,0.08283103247131864,6.291925274126697e-06,0.9396644756205055,-0.07113417058623867,1.0474002923365828,0.9228610230873532,0.8541421457673001,0.02315145334013235,0.00787362336173814,-15582.375,1.0642096471079334
-23.281,30.54305556,27-09-2011,86.63,279.9,10.0,9147.0,10008.0,9831.0,16370.5,14655.5,11366.0,0.05527621994456245,-0.1884363533156276,0.24958494742667406,2.420244263508512,0.3743702770780856,0.13110618454246517,1.3554781617131084e-06,0.6828835590733807,-0.2412002198760354,0.9823141486810454,0.8952383861213714,0.694297669588585,-0.008921820656283035,-0.020618350531957402,-53939.125,1.4643784972022236
-28.747778,31.745833,27-09-2011,81.384,283.8,10.0,8704.0,9553.0,9591.5,14214.0,14977.0,12131.5,-0.02613819327875021,-0.22111699959233502,0.1941778160509126,1.7822717458359039,0.2912606065697723,-0.06711527466244388,8.583228918723762e-07,0.6378446951993013,-0.1961122564900913,1.0040301475976028,1.0536794709441322,0.8534895173772277,0.0020110214421896525,0.034757246796457864,-58611.125,1.567779755050753
-30.733889,29.828333,27-09-2011,44.683,113.6,10.0,9355.0,9912.5,9895.0,11880.0,10035.5,8860.0,0.08416417603978882,-0.006166031682374142,0.09115958668197474,4.559026182820395,0.13673624027002823,0.17231071044887503,1.4128114344202913e-05,0.9877435105375817,-0.09028335436503385,0.9982345523329029,0.8447390572390501,0.7457912457912396,-0.0008835037233371154,-0.03168915718259214,-27827.0,1.0124085750315157
-27.273889,28.49,27-09-2011,70.832,131.5,12.0,,,,,,,,,,,,,,,,,,,,,,
-27.3,28.586944,27-09-2011,150.752,313.3,10.0,8731.5,9396.0,9511.5,14180.5,13711.5,11928.0,0.016814857306754565,-0.18675754625121635,0.19707074117845685,2.0249815674198723,0.29559987337765115,0.037831733483907094,1.111668098019436e-06,0.6852641942894601,-0.20293512607893452,1.012292464878661,0.9669264130319737,0.8411551073657428,0.006108687028956732,0.006741085943426884,-53609.125,1.459291187739448
-30.568333,29.422778,27-09-2011,79.232,169.6,10.0,,,,,,,,,,,,,,,,,,,,,,
-31.104278,29.399722,27-09-2011,90.321,195.4,10.0,8713.5,9785.0,9608.5,18972.0,14929.5,11626.0,0.11924251139330082,-0.20815715470675028,0.3276184811322405,2.076578474640172,0.49141912459326126,0.2580017232026023,1.7597267287783325e-06,0.6554137780903536,-0.31947004207671176,0.9819621870209404,0.7869228336495848,0.6127978072949578,-0.009100987444246738,-0.060269801909102104,-57292.5,1.5257537046499587
-34.092222,21.295278,27-09-2011,33.47,563.0,10.0,8455.0,9085.5,8969.5,18003.0,13766.5,10651.5,0.13335117014746808,-0.20483983896376598,0.3349151913986468,2.6858238687042872,0.5023634745856969,0.2845580333154199,1.8831560737453401e-06,0.6599716703592006,-0.3291987374716208,0.9872324032799407,0.7646781092040174,0.5916513914347576,-0.006424813071171385,-0.07565963328861228,-52516.375,1.5152165538495237
-34.405833,19.600556,27-09-2011,27.082,929.0,108.0,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,28-09-2011,91.336,238.2,10.0,,,,,,,,,,,,,,,,,,,,,,
-22.935,28.004167,28-09-2011,153.203,730.0,10.0,9149.0,9882.0,10940.5,13533.0,15882.5,13412.0,-0.07987285614726904,-0.23289797977837634,0.10593090485627311,0.6137837965812776,0.15889311105663154,-0.21238418079095853,5.245856300462037e-07,0.6221942389422281,-0.15592568866111467,1.1071139445456273,1.1736126505578868,0.9910588930761768,0.05083443390563069,0.08364811635188348,-64268.25,1.6072151386358875
-23.763056,27.908611,28-09-2011,13.738,94.3,10.0,,,,,,,,,,,,,,,,,,,,,,
-24.768889,31.39,28-09-2011,64.305,193.0,11.0,,,,,,,,,,,,,,,,,,,,,,
-28.801278,31.955389,28-09-2011,101.262,388.0,13.0,8681.0,9459.0,9481.0,14522.0,12822.5,10614.0,0.06215143813198244,-0.15095482799631915,0.21001541473982419,1.9999206538125842,0.31501656008498763,0.1380192471677416,1.5086043276824057e-06,0.7376876584129403,-0.21112547433384762,1.002325827254456,0.8829706651976251,0.7308910618372074,0.0011615628299894343,-0.01976640699680261,-46273.0,1.3555872713817385
-30.27402,30.69602,28-09-2011,143.08,576.0,10.0,9790.0,10750.5,11630.0,12822.5,13883.5,11627.0,-0.03972889987268764,-0.12718194365511032,0.048768019629894695,0.32480797515933973,0.07315053367684947,-0.10041643005867783,5.291767593007535e-07,0.7743364425396998,-0.08789717049166419,1.0818101483651823,1.0827451744979444,0.906765451355033,0.039297602823886696,0.060279266924323525,-47711.875,1.2914283056601898
-27.802778,28.768333,28-09-2011,134.157,298.4,10.0,9481.5,10260.5,10829.0,15122.0,14767.0,12683.0,0.011877279266619788,-0.18006193187493685,0.16542715116951176,1.194391119272181,0.24813594589908097,0.027228102469703735,1.0901458153966814e-06,0.6948263018893431,-0.19152959716339998,1.0554066565956721,0.9765242692765442,0.838711810607057,0.02695654235520033,0.019771113258100142,-56684.75,1.4392086155645296
-27.398611,26.614722,28-09-2011,260.049,771.0,10.0,,,,,,,,,,,,,,,,,,,,,,
-31.031389,28.883333,28-09-2011,58.663,145.4,10.0,9885.0,11469.0,12672.5,12746.0,11275.5,9959.5,0.061215994005369936,0.008507551276132655,0.002891594704644255,0.012547372733790843,0.004337306739053464,0.12865266841644682,-5.261244950816035e-08,1.0171611015032502,-0.05273590749535412,1.104935042287897,0.8846304723050299,0.7813823944766924,0.04985191475260423,0.028274544322548726,-29801.125,0.9831284331676607
-30.86013889,29.07125,28-09-2011,114.964,207.3,10.0,9394.5,10445.0,11094.5,14820.5,17185.0,13928.0,-0.0738779272312569,-0.24393774882374145,0.14377773490256607,0.8522610306731627,0.2156624413960757,-0.20447961257404587,6.117734301369637e-07,0.607797497817861,-0.17318081969484078,1.0621828626136807,1.15954252555581,0.93977935967072,0.03015390329394819,0.07742715903570835,-68967.125,1.6452848252752355
-30.77586667,29.03221667,28-09-2011,126.948,232.8,10.0,10680.0,11979.0,13417.0,16200.5,19174.5,15137.5,-0.08407067137809163,-0.23096923299147695,0.09398159871697476,0.4191134399373626,0.14097001823215613,-0.24450199366958322,4.834564606426284e-07,0.6247359774700743,-0.14980748416401996,1.1200434092995983,1.1835745810314424,0.9343847412116852,0.05662309025043292,0.09602838310465413,-74460.25,1.600676183320798
-27.495556,26.074722,28-09-2011,281.402,796.0,10.0,,,,,,,,,,,,,,,,,,,,,,
-24.99328,30.81444,29-09-2011,53.588,119.4,10.0,8875.5,9605.0,9401.5,11956.0,10254.5,8757.5,0.0766079106728796,-0.03270475087489599,0.11960669554020836,3.5484095013196275,0.17940584324374942,0.16268285686968006,2.994724127347581e-06,0.9366619532887909,-0.10903946941236492,0.9788131181676109,0.8576865172298356,0.7324774171963806,-0.010706863441454184,-0.029033652361840002,-29670.125,1.067621030713159
-30.13573889,30.67422222,29-09-2011,53.561,154.3,10.0,9505.0,10427.0,10907.0,15786.0,16067.5,13210.0,-0.008837333417049904,-0.21289324199362053,0.1827820027722624,1.2269275260272594,0.2741678685822391,-0.02177360095912115,9.454524843022227e-07,0.6489497432705732,-0.20444054476786327,1.0460343339407208,1.0178322564297415,0.8368174331686251,0.022499296896971867,0.03221054041384846,-62836.0,1.5409513762347604
-27.573056,24.746389,30-09-2011,187.145,806.0,10.0,9777.0,10720.0,11406.0,16088.0,16747.5,14049.5,-0.020084969012197102,-0.21944115773186415,0.1702917000072743,1.0453226166555034,0.25543290476277075,-0.049253174010455196,8.765327947912738e-07,0.640095536647257,-0.20023873470605788,1.063992537313423,1.040993286921923,0.8732906514172,0.031004248395552606,0.04236511565482188,-66768.125,1.5622667910447616
-27.902778,24.615556,30-09-2011,189.839,966.0,10.0,8999.0,9695.0,9699.0,15980.5,13278.5,10823.0,0.09234765371338702,-0.15598406860077849,0.24461146050351448,2.349805476582373,0.366910046728972,0.19977818853973975,1.7548536561662331e-06,0.7301276499604569,-0.24480535919456292,1.0004125838060753,0.8309189324489169,0.6772629141766485,0.0002062493554707631,-0.04174573055028454,-48092.375,1.3696235172769327
-29.803611,30.516111,30-09-2011,102.667,371.0,24.0,9950.0,10786.0,11569.5,14311.5,18053.0,15246.0,-0.11560506110089724,-0.25198515898609436,0.10594644720064912,0.752924378054808,0.1589166006607036,-0.32522056586552806,4.2292049329262227e-07,0.5974630255359188,-0.14047215858153203,1.072640459855358,1.26143311323061,1.0652971386647028,0.035047303795486415,0.09949150025981719,-74572.375,1.6737437418876167
-26.861111,28.884722,03-10-2011,193.413,683.0,180.0,9410.0,10204.5,10933.0,13672.5,14797.0,12760.0,-0.0394984105797431,-0.1836889786612796,0.1113368962223893,0.787529465877077,0.16700195074372104,-0.09664389153882431,7.089802238624543e-07,0.6896330337230473,-0.14524437743435106,1.0713900730069963,1.0822453830681946,0.9332601938197043,0.03446481371969233,0.054238156209987086,-56878.125,1.4500465480915141
-29.160278,26.573333,03-10-2011,264.293,722.0,10.0,8894.0,9597.0,9688.0,12161.5,11063.5,9803.5,0.04727664155005362,-0.07098085719125835,0.11320625185931028,1.7246548598521825,0.16980549199084669,0.10072008439205521,1.7982547433348373e-06,0.8674470104397264,-0.11786198497139048,1.0094821298322287,0.9097150844879257,0.8061094437363746,0.004718693284936455,-0.007271509555815994,-35866.0,1.1528081692195358
-26.03611,30.99778,04-10-2011,65.095,181.1,10.0,9162.5,9886.0,10149.0,14961.0,13930.5,11696.0,0.03566793001401784,-0.1698192429618115,0.191636798088411,1.6855231356614944,0.2874494733278907,0.08097277334695258,1.2725104170385748e-06,0.7096658411399396,-0.20425001006157684,1.0266032773619156,0.931120914377375,0.781765924737646,0.013127027701522272,-0.000912806256871977,-52082.25,1.4091138984422273
-27.398611,26.614722,04-10-2011,309.086,903.0,10.0,,,,,,,,,,,,,,,,,,,,,,
-27.671111,27.236944,04-10-2011,244.712,594.0,10.0,9819.0,10561.5,11411.5,14642.0,15476.5,13234.5,-0.027707223135282212,-0.18876257777094943,0.12399485673709866,0.8528697396905855,0.18598871574422354,-0.06729838709677365,7.947110134409741e-07,0.6824217361806566,-0.1619021167694963,1.0804809922832828,1.0569935801119994,0.9038724218002944,0.03868383925727011,0.04726479580907116,-59715.375,1.4653695024380868
-30.160091,27.40124,04-10-2011,109.014,234.4,12.0,9083.0,9780.0,10171.0,10021.5,9348.0,8675.5,0.03477116084565924,0.022584692597239532,-0.007403739012009409,-0.1277341079972659,-0.01110533353142178,0.07203979035190852,1.8165337678510696e-07,1.0462130937098733,-0.012196045754109538,1.0399795501022389,0.9327944918425293,0.8656887691463268,0.019598015137085763,0.010731808355016996,-24635.0,0.955828220858886
-30.336111,27.359444,04-10-2011,60.187,151.6,10.0,9386.0,9864.0,9908.5,15625.5,13551.5,11383.0,0.07108338759982154,-0.15748115564476456,0.22389754836688336,3.0523224773091298,0.3358397462256946,0.1541205320650951,1.5693112800363451e-06,0.7278899014869149,-0.22603424939681044,1.0045113544201034,0.8672682474160771,0.7284886883619678,0.0022506005816158694,-0.03200849984011216,-49959.625,1.3738341443633275
-28.69485,28.23487,04-10-2011,212.622,449.0,10.0,9295.5,9998.0,10114.0,15521.5,13831.5,11669.5,0.05757503491976951,-0.16087202836819842,0.21093795712976146,2.0829320904433573,0.3164007645498518,0.1265017403345924,1.4546058082487434e-06,0.7228427863933722,-0.21644232841552538,1.0116023204640827,0.8911187707373586,0.7518281093966385,0.0057677008750994145,-0.017872340425531878,-51305.5,1.3834266853370536
-28.883333,27.89,04-10-2011,119.897,257.9,10.0,9066.0,10166.0,10961.0,14831.0,16727.0,14392.0,-0.060079852969136004,-0.24396683151749438,0.15004652605459057,0.767674363246846,0.22506542599592905,-0.15172855313700262,6.711761670885608e-07,0.6077599091289496,-0.1866223946873625,1.078201849301583,1.1278403344346226,0.9703998381767853,0.0376295735314998,0.07349035572356291,-69529.75,1.64538658272672
-31.5653,18.3306,04-10-2011,65.485,859.0,10.0,10126.0,10781.0,11431.5,15919.0,15515.0,12765.0,0.012852325507412317,-0.18002738059020315,0.1640737829290141,1.3099894908921066,0.24610617527695514,0.030678107677120276,1.098935172194615e-06,0.6948759265227155,-0.19243445692883895,1.060337631017521,0.9746215214523464,0.801871976882965,0.029285312324141683,0.017012162327920483,-58019.5,1.4391058343381742
-25.45963889,28.26430556,04-10-2011,205.252,632.0,82.0,10007.0,10847.0,11499.5,12829.5,13727.0,12435.0,-0.033795869184568623,-0.1171970375193289,0.05466726951374903,0.4907749077490775,0.08199921905505662,-0.07778981581798415,5.970814527245238e-07,0.7901945071756334,-0.08373281523873884,1.060154881534055,1.0699559608714209,0.9692505553606846,0.029199203454679575,0.04972640076566163,-48923.625,1.2655112012537912
-28.338333,31.373611,04-10-2011,143.219,318.3,10.0,,,,,,,,,,,,,,,,,,,,,,
-28.068333,31.55,04-10-2011,60.252,179.7,10.0,9415.0,10377.0,10879.5,14826.5,14475.0,12206.0,0.0119959729024111,-0.16489618541767198,0.15354391970746128,1.039559629161399,0.23031139984050727,0.02799124029464441,1.0977601050399244e-06,0.7168911917098396,-0.17654294046461802,1.0484244001156302,0.9762924493305839,0.8232556571004565,0.0236398278173734,0.022441325913380064,-53665.125,1.3949118242266416
-27.4,26.624722,04-10-2011,309.888,905.0,16.0,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,05-10-2011,87.62,228.7,10.0,,,,,,,,,,,,,,,,,,,,,,
-25.81048333,27.90955222,05-10-2011,128.783,552.0,10.0,8840.5,9524.5,9164.0,14985.5,12416.5,9765.0,0.09375228085541168,-0.13180803062759158,0.24106089152984533,3.9691143383104928,0.361583850931677,0.20828603859250683,1.789852831279859e-06,0.7670841219345165,-0.22280701754385965,0.9621502441072921,0.8285676153615106,0.6516299089119438,-0.019289937662198577,-0.0494532721086187,-42168.125,1.3036379862459835
-29.641944,30.6875,05-10-2011,82.807,379.0,10.0,,,,,,,,,,,,,,,,,,,,,,
-31.860278,18.6875,05-10-2011,23.54,230.7,10.0,65535.0,65535.0,65535.0,29489.0,27187.5,23889.5,0.04060765925912849,0.4135727574213374,-0.37933574675871357,1.3095731153496821,-0.5690006261543076,0.08787369707151278,9.399809641763568e-07,2.410482758620681,0.37933574675871357,0.9999999999999984,0.9219539489301065,0.8101156363389711,0.0,-0.012258550758602684,80321.625,0.4148546578164333
-27.00222,28.76528,05-10-2011,196.638,454.0,13.0,9862.5,10517.0,10689.0,12427.5,12450.0,10828.5,-0.0009044317154054834,-0.08416423564244314,0.0752060216728311,1.6756626506024097,0.11280659255093654,-0.002082176568572996,9.872237569652498e-07,0.8447389558232864,-0.08326614221273072,1.016354473709223,1.0018105009052425,0.8713337356668608,0.00811091200603599,0.01868850293865148,-40617.25,1.1837976609299117
-27.02314,28.59389,05-10-2011,225.219,525.0,74.0,9355.0,9912.5,9895.0,11880.0,10035.5,8860.0,0.08416417603978882,-0.006166031682374142,0.09115958668197474,4.559026182820395,0.13673624027002823,0.17231071044887503,1.4128114344202913e-05,0.9877435105375817,-0.09028335436503385,0.9982345523329029,0.8447390572390501,0.7457912457912396,-0.0008835037233371154,-0.03168915718259214,-27827.0,1.0124085750315157
-27.273889,28.49,05-10-2011,60.75,139.8,10.0,9613.0,10625.0,11312.0,15346.5,16614.5,14342.5,-0.03967335189762511,-0.21988289065511402,0.1513400979049834,0.9068737637115627,0.22700588919314302,-0.09698267620176605,7.608687155880034e-07,0.6395016401336144,-0.18179542960552914,1.0646588235294017,1.0826247027009346,0.9345779167888383,0.031316953092947845,0.05610180388004376,-67236.5,1.5637176470588088
-27.4275,28.525833,05-10-2011,47.919,117.1,17.0,,,,,,,,,,,,,,,,,,,,,,
-27.3,28.586944,05-10-2011,153.155,356.0,11.0,,,,,,,,,,,,,,,,,,,,,,
-30.830556,26.921389,06-10-2011,169.962,357.0,10.0,9192.0,10685.0,12460.0,13906.0,7859.0,7614.0,0.2778313806570169,0.15239430543571963,0.05484335887127361,0.18325138135550262,0.08226347827735953,0.4426469511748741,-3.1427953217644244e-07,1.3595877338083553,-0.1309828799154162,1.1661207299953096,0.56515173306486,0.5475334388033902,0.07669042989846586,-0.06400718612525033,-13111.0,0.735517080018711
-30.679722,26.7125,06-10-2011,103.025,216.5,10.0,9819.0,10561.5,11411.5,14642.0,15476.5,13234.5,-0.027707223135282212,-0.18876257777094943,0.12399485673709866,0.8528697396905855,0.18598871574422354,-0.06729838709677365,7.947110134409741e-07,0.6824217361806566,-0.1619021167694963,1.0804809922832828,1.0569935801119994,0.9038724218002944,0.03868383925727011,0.04726479580907116,-59715.375,1.4653695024380868
-30.160091,27.40124,06-10-2011,117.527,239.9,10.0,9083.0,9780.0,10171.0,10021.5,9348.0,8675.5,0.03477116084565924,0.022584692597239532,-0.007403739012009409,-0.1277341079972659,-0.01110533353142178,0.07203979035190852,1.8165337678510696e-07,1.0462130937098733,-0.012196045754109538,1.0399795501022389,0.9327944918425293,0.8656887691463268,0.019598015137085763,0.010731808355016996,-24635.0,0.955828220858886
-30.336111,27.359444,06-10-2011,80.149,181.6,10.0,,,,,,,,,,,,,,,,,,,,,,
-31.000833,26.353056,07-10-2011,259.233,639.0,174.0,,,,,,,,,,,,,,,,,,,,,,
-28.460833,21.248889,07-10-2011,128.302,462.0,10.0,8712.0,9088.0,8771.5,8275.0,7806.5,7695.0,0.029132854522276968,0.07585308828316864,-0.02912621359223301,0.2798759864712514,-0.0436880389511351,0.05738960004899789,5.145084287505597e-07,1.1641580734003565,0.046823705580832806,0.9651738556337922,0.9433836858005928,0.9299093655589011,-0.01772166074078212,-0.012185312081036757,-18104.0,0.8589898767605539
-28.760833,17.730278,08-10-2011,186.095,611.0,13.0,9224.0,9848.0,10327.0,13339.5,15211.0,13434.0,-0.0655505157527887,-0.2140149247775242,0.1272896288002028,1.2300939158840343,0.1909304094308531,-0.16185945945945807,6.168102117953822e-07,0.647426204720264,-0.1505768194070081,1.048639317627934,1.1402976123542776,1.0070842235466022,0.02374225526641872,0.0618379884203194,-61730.375,1.5445775792038836
-27.602222,29.942778,08-10-2011,75.03,227.2,10.0,10144.0,11216.0,12040.0,16734.0,20251.0,16388.0,-0.09509260511017954,-0.2871261956970786,0.1631333843052756,0.9100426521907716,0.24469582442787885,-0.2732499417294672,5.716719897463918e-07,0.5538491926324599,-0.19742397137745976,1.0734664764621873,1.2101709095255098,0.9793235329269693,0.03543171654626748,0.09148371613513817,-85390.5,1.805545649072737
-27.169444,29.233889,10-10-2011,176.294,452.0,10.0,8924.0,9467.5,9295.0,12009.5,10694.0,9265.5,0.05794260796793421,-0.06083376732881948,0.12741439601962026,7.9791299235743685,0.19111710865993897,0.12432662319251371,1.9403141777729616e-06,0.8853095193566403,-0.11835917493132188,0.9817797729073041,0.8904617178067289,0.7715142179108142,-0.009193870752831398,-0.023080212596982043,-33388.5,1.1295484552416042
-27.01011111,26.69808333,11-10-2011,179.343,801.0,10.0,9405.5,10526.0,11600.0,15005.5,13157.0,11329.5,0.06563692853972458,-0.11109234471984078,0.1279998496551465,0.6053038516912248,0.1919961662782831,0.1402716648960378,2.1872183424420655e-06,0.8000304020673344,-0.17544993439476725,1.1020330609918192,0.8768118356602521,0.7550231581753307,0.048540178974961365,0.007037097299056282,-45431.5,1.2499524985749453
-24.183889,30.823889,11-10-2011,179.08,493.0,10.0,,,,,,,,,,,,,,,,,,,,,,
-25.127778,27.628889,11-10-2011,219.4,688.0,163.0,,,,,,,,,,,,,,,,,,,,,,
-25.20639,27.558,11-10-2011,174.986,760.0,10.0,8966.0,9934.5,10103.0,14452.5,12004.0,10179.5,0.09254814506831935,-0.09433188230735878,0.17712936002117652,1.3893502842905514,0.265688630070044,0.19389452011403077,2.288006726303138e-06,0.827599133622119,-0.18526263993111083,1.0169610951733754,0.8305829441273078,0.7043418093755357,0.00840923268870863,-0.028808030664133222,-39884.75,1.2083144597110955
-24.69514,27.40906,11-10-2011,201.557,833.0,85.0,9365.0,10491.0,11706.5,14738.0,17072.0,14493.0,-0.07337315309651031,-0.23876210862387898,0.11463631378925675,0.5141447033682711,0.1719512195121951,-0.19195657537626293,5.64998117624782e-07,0.6145149953139608,-0.16833802370288162,1.1158612143742148,1.1583661283756197,0.9833763061473675,0.054758418740848955,0.08841466297287313,-69864.25,1.6272995901248535
-25.73411,27.21422,11-10-2011,8.083,27.35,10.0,9483.0,9962.5,9880.0,15775.0,13224.0,10134.5,0.08796855063967693,-0.14066374830181297,0.2297797700253362,3.746663276979789,0.34466293777162793,0.20109573922982774,1.7628590285312384e-06,0.7533650937688994,-0.22583778533268578,0.9917189460476689,0.8382884310618013,0.6424405705229753,-0.00415774221998234,-0.04453910094702443,-44859.625,1.3273776662484182
-27.363611,31.783333,11-10-2011,144.495,421.0,10.0,9479.5,10463.5,10967.0,16928.0,17294.0,13421.5,-0.010694874642043098,-0.24607763667477173,0.21369421043197706,1.280861213176046,0.3205355702532667,-0.02803416184749701,9.421528375241905e-07,0.6050364288192402,-0.2360038698136283,1.0481196540354465,1.0216209829867615,0.7928579867674812,0.02349455215697243,0.033904350768724154,-68463.125,1.6527930424809896
-26.648056,27.089444,11-10-2011,264.186,680.0,10.0,8361.5,8784.5,8704.0,8592.0,7845.0,7690.0,0.04544624931556826,0.05649598604888869,-0.0064754856614246065,0.14781575821565263,-0.009712947706183332,0.08853858006400274,1.3038334145676345e-07,1.1197578075206995,0.01107818030098121,0.9908361318230862,0.9130586592178664,0.8950186219739188,-0.00460302484489805,-0.012073725841355087,-19537.5,0.8930502589788731
-26.970278,27.211111,11-10-2011,163.156,744.0,155.0,9355.5,10475.0,11164.5,14865.5,16701.5,13205.0,-0.058162004625082975,-0.22911338840542297,0.1421820975797157,0.7916746882286252,0.21326904976854075,-0.16149177588178237,6.684131221845746e-07,0.62718917462503,-0.17326019612872673,1.0658233890214694,1.123507450136214,0.8882984090679702,0.0318630282585086,0.06997907347322735,-64936.125,1.594415274462992
